de_caseid,de_seqno,de_document_num,dp_seqno,de_date_filed,dt_text
42379,560,,561,2020-02-24,"Motions Taken Under Advisement: [152]   Motion for Writ of Habeas Corpus ad testificandum.           (jef),(ps)"
43632,173,,174,2020-02-24,"Motions Taken Under Advisement: [31]  Motion to Compel  Video referenced at dkt. [19].           (jef),(ps)"
42694,235,,236,2020-02-25,"Motions Taken Under Advisement: [58]   Motion for Clarification  re [50]  Order.           (jef),(ps)"
45232,34,,35,2020-02-25,"Motions Taken Under Advisement: [5]   Motion for Leave to Proceed in forma pauperis.           (rks),(ps)"
45161,36,,37,2020-02-25,"Motions Taken Under Advisement: (8 in 3:20-cv-00047-wmc, 9 in 3:20-cv-00059-wmc, 8 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00047-wmc)   Motion to reinstate failure to state claim, (4 in 3:20-cv-00077-wmc) "
45161,36,,37,2020-02-25,"  Motion for Emergency Injunctive Relief, (2 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00077-wmc)   Motion to reinstate failure to state claim.           (aom),(ps)"
45173,36,,37,2020-02-25,"Motions Taken Under Advisement: (8 in 3:20-cv-00047-wmc, 9 in 3:20-cv-00059-wmc, 8 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00047-wmc)   Motion to reinstate failure to state claim, (4 in 3:20-cv-00077-wmc) "
45173,36,,37,2020-02-25,"  Motion for Emergency Injunctive Relief, (2 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00077-wmc)   Motion to reinstate failure to state claim.           (aom),(ps)"
45198,32,,33,2020-02-25,"Motions Taken Under Advisement: (8 in 3:20-cv-00047-wmc, 9 in 3:20-cv-00059-wmc, 8 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00047-wmc)   Motion to reinstate failure to state claim, (4 in 3:20-cv-00077-wmc) "
45198,32,,33,2020-02-25,"  Motion for Emergency Injunctive Relief, (2 in 3:20-cv-00077-wmc)   Motion for Leave to Proceed in forma pauperis, (7 in 3:20-cv-00077-wmc)   Motion to reinstate failure to state claim.           (aom),(ps)"
42760,134,,135,2020-02-25,"Motions Taken Under Advisement: [33]   Motion for Reconsideration   re [31]  Dismissal Order.           (jef),(ps)"
43732,177,,178,2020-02-25,Motions Taken Under Advisement: [45]    Motion for Attorney Fees <i>(Itemized List of Expenses Incurred in Filing Motion to Compel Discovery Responses)</i>.           (kwf)
44375,76,,77,2020-02-25,Motions Taken Under Advisement: [17]    Motion for Extension of Time <i>for Service and for Leave to Serve by Publication or Alternatively by Electronic Mailing</i>.           (kwf)
44387,47,,48,2020-02-25,Motions Taken Under Advisement: [9]    MOTION TO DISMISS. No response filed.           (kwf)
42961,55,,56,2020-02-25,Motions Taken Under Advisement: [13]    Stipulation for Award of EAJA Fees.           (jls)
45230,35,,36,2020-02-25,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - State, [4]   Motion for Assistance in Recruiting Counsel.           (aom),(ps)"
43601,200,,201,2020-02-25,"Motions Taken Under Advisement: [33]    Motion to Compel <i>and to Extend Dispositive Motions Deadlines or, in the Alternative, to Dismiss This Case for Plaintiff&#039;s Failure to Cooperate in Discovery</i>.           (rks),(ps)"
43352,36,,37,2020-02-25,"Motions Taken Under Advisement: [4]  Response to Order.           (jef),(ps)"
41239,152,,153,2020-02-26,Motions Taken Under Advisement: [32]    Motion for Writ of Garnishment re: Garnishee Chase Bank.           (kwf)
42697,87,,88,2020-02-26,Motions Taken Under Advisement: [22]    Stipulation for Attorney Fees Pursuant to the EAJA.        (kwf)
44329,115,,116,2020-02-26,"Motions Taken Under Advisement: [27]   Motion for Entry of Default as to Damien Green, [29]   Motion for Default Judgment as to Damien Green.           (aom),(ps)"
44220,67,,68,2020-02-26,"Motions Taken Under Advisement: [17]  Joint  Motion to Seal Document  [16]  Joint  Motion for Final Approval of Settlement Agreement <i></i>  (<u>Sealed Document</u>)   <i></i>, [18]  STIPULATION of Dismissal <i>upon Final Approval of Settlement Agre"
44220,67,,68,2020-02-26,"ement</i>, [16]  Joint  Motion for Final Approval of Settlement Agreement <i></i>  (<u>Sealed Document</u>).           (jls)"
45394,14,,15,2020-02-26,"Motions Taken Under Advisement:  Motion for In Forma Pauperis Screening.           (aom),(ps)"
43016,46,,47,2020-02-26,"Motions Taken Under Advisement: [14]   Proposed Amended Complaint.           (aom),(ps)"
40426,216,,217,2020-02-26,"Motions Taken Under Advisement: [51]   Motion for Assistance in Recruiting Counsel.           (aom),(ps)"
43579,42,,43,2020-02-26,"Motions Taken Under Advisement: [10]   Proposed Amended Complaint.           (aom),(ps)"
42159,210,,211,2020-02-26,"Motions Taken Under Advisement: [48]   Motion for Extension of Time.           (jef),(ps)"
43601,205,,206,2020-02-26,"Motions Taken Under Advisement: [47]   Motion to Disqualify Judge.           (aom),(ps)"
44437,63,,64,2020-02-26,"Motions Taken Under Advisement: [15]   Proposed Amended Complaint, [14]   Motion for Letter.           (aom),(ps)"
44556,39,,40,2020-02-27,"Motions Taken Under Advisement: [10]   Motion to Amend  [1]  Complaint.           (aom),(ps)"
38144,292,,293,2020-02-27,"Motions Taken Under Advisement: [66]  Response to Order.          (rks),(ps)"
42379,579,,580,2020-02-27,"Motions Taken Under Advisement: [156]  Amended Rule 26(A) and (B) Disclosures / Witness List, [157]   Motion to add additional trial exhibits.           (jef),(ps)"
44415,86,,87,2020-02-27,"Motions Taken Under Advisement: [16]   Motion for Judgment.           (jef),(ps)"
43743,126,,127,2020-02-27,"Motions Taken Under Advisement: [22]   Motion to Strike.           (jef),(ps)"
42608,180,,181,2020-02-27,"Motions Taken Under Advisement: [48]    Bill of Costs.           (rks),(ps)"
45162,95,,96,2020-02-27,"Motions Taken Under Advisement: [24]   Motion for an Order to get access to a pen and the law library 2-4 hours a week, [26]   Proposed Amended Complaint, [23]   Motion for Temporary Restraining Order, [25]   Motion to Amend  [1]  Complaint.         "
45162,95,,96,2020-02-27,"  (jef),(ps)"
37549,335,,336,2020-02-27,"Motions Taken Under Advisement: [95]   Motion for Regarding Appointment of Council.           (jef),(ps)"
43601,221,,222,2020-02-27,"Motions Taken Under Advisement: [49]  Objection to Court&#039;s Opinion and Orders Dated February 20, 2020, [48]   MOTION TO TRANSFER to Eastern District of Wisconsin.           (jef),(ps)"
45165,78,,79,2020-02-28,"Motions Taken Under Advisement: [23]   Motion for Temporary Restraining Order.           (jef),(ps)"
44373,59,,60,2020-02-28,Motions Taken Under Advisement: [18]  Joint  MOTION TO REMAND  to Social Security Administration.           (kwf)
45090,42,,43,2020-02-28,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (aom),(ps)"
45277,28,,29,2020-02-28,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (aom),(ps)"
42379,588,,589,2020-02-28,"Motions Taken Under Advisement: [159]  Emergency  MOTION TO DISMISS <i>Plaintiff&#039;s Negligence Claims for Failure to Strictly Comply with Wisconsin&#039;s Notice of Claim Statute</i>.           (jef),(ps)"
40403,627,,628,2020-02-28,"Motions Taken Under Advisement: [76]    MOTION FOR SUMMARY JUDGMENT.           (rks),(ps)"
40040,108,,109,2020-02-28,"Motions Taken Under Advisement: [19]    MOTION TO DISMISS <i>or Transfer Venue</i>. Plaintiff&#039;s Brief in Opposition not filed by 02/18/2020 deadline.           (rks),(ps)"
41324,141,,142,2020-02-28,"Motions Taken Under Advisement: [30]   Motion for Assistance in Recruiting Counsel, [27]   Motion for Assistance in Recruiting Counsel.           (aom),(ps)"
40768,107,,108,2020-02-28,Motions Taken Under Advisement: [30]    Motion for Attorney Fees <i>Pursuant to 42 U.S.C.A. Section 406(b)</i>.           (jls)
44283,100,,101,2020-02-28,Motions Taken Under Advisement: [29]  Unopposed Motion to Reschedule Default Hearing to 5/4/2020 or Later by Plaintiff Wisconsin Whey Protein.    (arw)
40915,294,,295,2020-02-28,"Motions Taken Under Advisement: [80]   Motion for Extension of Time.           (jef),(ps)"
42159,213,,214,2020-02-28,"Motions Taken Under Advisement: [46]  Objection from Non-Party, Oscar B. McMillian.           (jef),(ps)"
38300,492,,493,2020-02-28,"Motions Taken Under Advisement: [120]    Motion in Limine <i></i>.           (jef),(ps)"
43239,40,,41,2020-02-28,"Motions Taken Under Advisement: [7]   Petition for Writ of Habeas Corpus - Federal.           (jef),(ps)"
43806,219,,220,2020-02-28,"Motions Taken Under Advisement: [58]    Motion for Extension of Time <i></i>.           (jef/ls),(ps)"
41170,292,,293,2020-03-02,Motions Taken Under Advisement: [86]  Motion to Approve Settlement Agreement.           (jls)
45013,50,,51,2020-03-02,"Motions Taken Under Advisement: [12]   Motion for Appointment of Counsel.           (nln),(ps)"
40272,761,,762,2020-03-02,"Motions Taken Under Advisement: [196]    Motion to Stay   <i></i>.           (nln),(ps)"
43059,104,,105,2020-03-02,"Motions Taken Under Advisement: [24]    MOTION FOR SUMMARY JUDGMENT. Brief in Opposition not filed by 02/21/2020 deadline.          (rks),(ps)"
44818,49,,50,2020-03-02,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - Federal. Brief in Reply Deadline not filed by 02/21/2020 deadline.          (rks),(ps)"
44795,84,,85,2020-03-02,"Motions Taken Under Advisement: [22]   Motion for Assistance in Recruiting Counsel, [15]   Motion to Alter or Amend Judgment.           (nln),(ps)"
43601,237,,238,2020-03-02,"Motions Taken Under Advisement: [49]  Objection to Court&#039;s Opinion and Orders Dated February 20, 2020.           (nln),(ps)"
41696,115,,116,2020-03-02,"Motions Taken Under Advisement: [29]   Motion for Entry of Default.           (nln),(ps)"
45162,109,,110,2020-03-02,"Motions Taken Under Advisement: [29]  Request for Audit.           (nln),(ps)"
42159,220,,221,2020-03-02,"Motions Taken Under Advisement: [51]   Motion for an Attorney, [50]   Motion to Substitute Party.           (nln),(ps)"
41718,309,,310,2020-03-02,"Motions Taken Under Advisement: [37]   Motion to Compel.           (nln),(ps)"
39764,84,,85,2020-03-02,"Motions Taken Under Advisement: [21]   Proposed Amended Complaint.           (aom),(ps)"
43053,166,,167,2020-03-02,"Motions Taken Under Advisement: [38]   Motion for Issuance of Subpoena, [35]   Motion for Issuance of Subpoena.           (nln),(ps)"
45289,33,,34,2020-03-02,"Motions Taken Under Advisement: [3]  Response to Clerk February 19, 2020 Letter.           (nln),(ps)"
45285,37,,38,2020-03-02,"Motions Taken Under Advisement: [7]   Motion for Assistance in Recruiting Counsel.           (aom),(ps)"
45399,16,,18,2020-03-02,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - State.           (rks),(ps)"
41238,412,,413,2020-03-03,"Motions Taken Under Advisement: [111]   Motion for Assistance in Recruiting Counsel.           (nln),(ps)"
40272,770,,771,2020-03-03,"Motions Taken Under Advisement: [197]    Motion to Join <i></i>  [196]    Motion to Stay   <i></i>.           (nln),(ps)"
42379,615,,616,2020-03-03,"Motions Taken Under Advisement: [164]   Motion for Reconsideration.           (jef),(ps)"
45104,55,,56,2020-03-03,"Motions Taken Under Advisement: [14]  Letter  from plaintiff requesting emergency screening and regarding serious health problems.           (jef),(ps)"
44062,73,,74,2020-03-04,"Motions Taken Under Advisement: [18]    Stipulation for To file Amended Complaint, [17]    Motion to Amend  [1]  Complaint.           (rks)"
44018,119,,120,2020-03-04,Motions Taken Under Advisement: [33]  Joint Motion   to Approve Settlement Agreement.           (jls)
39716,76,,77,2020-03-04,"Motions Taken Under Advisement: [22]   Response to  [21] Answer and Request for assistance in recruiting counsel.           (nln),(ps)"
44193,56,,57,2020-03-04,"Motions Taken Under Advisement: [15]   Proposed Amended Complaint.           (jef),(ps)"
44560,112,,113,2020-03-04,"Motions Taken Under Advisement: [24]   Motion to Amend  [1]  Complaint, [25]   Motion for Assistance in Recruiting Counsel.           (jef),(ps)"
38300,500,,501,2020-03-04,"Motions Taken Under Advisement: [127]    Motion for Writ of Habeas Corpus ad testificandum <i></i>, [126]  Fifth  Motion in Limine <i>to Exclude Testimony of Larry Fuchs</i>, [125]  Fourth  Motion in Limine <i>to Limit the Expert Testimony of Dr. Che"
38300,500,,501,2020-03-04,"ster Schmidt</i>, [120]    Motion in Limine <i></i>, [124]  Third  Motion in Limine <i>to Limit the Expert Testimony of All Defendants and Dr. Betsy Luxford</i>, [123]  Second  Motion in Limine <i>to Limit Evidence of Plaintiff&#039;s Criminal Histor"
38300,500,,501,2020-03-04,"y</i>, [122]    Motion in Limine <i>to Limit the Testimony of Defendant Dr. Kevin Kallas</i>.           (nln),(ps)"
42790,237,,238,2020-03-04,"Motions Taken Under Advisement: [62]    Motion for Clarification  re [54]  Order,,, Terminate Motions,,, Set/Clear Flags,, [6]  Order on ifp request - Order on Leave to Proceed, [47]  Set Deadlines,, Order,, Terminate Motions,, Set/Clear Flags,    <i"
42790,237,,238,2020-03-04,"></i>.           (nln),(ps)"
45352,23,,24,2020-03-04,"Motions Taken Under Advisement: [3]   Motion for Assistance in Recruiting Counsel, [1]   Petition for Writ of Habeas Corpus - State.           (nln),(ps)"
43509,93,,94,2020-03-04,"Motions Taken Under Advisement: [18]    MOTION FOR SUMMARY JUDGMENT. Brief in Opposition not filed by 02/27/2020 deadline.          (rks),(ps)"
34386,167,,168,2020-03-05,Motions Taken Under Advisement: [48]  Motion for Attorney Fees.  Unopposed?           (jls)
43631,315,,316,2020-03-05,"Motions Taken Under Advisement: [79]  Motion to Extend Expert Witness and Dispositive Motions Deadlines.           (nln),(ps)"
44236,94,,95,2020-03-05,"Motions Taken Under Advisement: [22]   Motion for Reconsideration   re [17]  Order on ifp request - Order on Leave to Proceed.           (nln),(ps)"
45430,21,,22,2020-03-05,"Motions Taken Under Advisement:  PRLA Screening.           (jef),(ps)"
42693,225,,226,2020-03-05,"Motions Taken Under Advisement: [60]   Motion for Leave to Proceed in forma pauperis on Appeal.           (nln),(ps)"
42159,235,,236,2020-03-05,"Motions Taken Under Advisement: [54]  Letter to Judge Peterson regarding 1983 civil rights lawsuit action of my son Keith Gary from Willetta M. Gary, [53]  Letter to Judge Peterson re Fed. R. of Civ. P. Rule 25(a)(1) substitution of parties.         "
42159,235,,236,2020-03-05,"  (jef),(ps)"
42979,238,,239,2020-03-06,"Motions Taken Under Advisement: [59]   Motion to Compel.           (nln),(ps)"
42979,246,,247,2020-03-06,"Motions Taken Under Advisement: [61]   Motion to Supplement [1]  Complaint.           (jef),(ps)"
43545,110,,111,2020-03-06,Motion Taken Under Advisement: [26]  Consent  Motion to Amend/Correct   <i>Order of Sale and Default Judgments to Correct Typographical Error</i>.           (voc)
45195,39,,40,2020-03-06,"Motions Taken Under Advisement: [10]    Stipulation to Stay to Allow Plaintiff to Proceed in Arbitration, [8]    Motion for Hearing.           (jls)"
45303,16,,17,2020-03-06,"Motions Taken Under Advisement: [1]   Petition for Writ of Habeas Corpus - Federal.           (nln),(ps)"
43553,368,,369,2020-03-06,"Motions Taken Under Advisement: [94]  Proposed Amended Complaint.           (jef),(ps)"
45467,20,,21,2020-03-09,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (aom),(ps)"
41850,576,,577,2020-03-09,"Motions Taken Under Advisement: [119]    Motion to Continue <i></i>.           (nln),(ps)"
44415,91,,92,2020-03-09,"Motions Taken Under Advisement: [17]   Motion to Stay.           (aom),(ps)"
42010,315,,316,2020-03-09,"Motions Taken Under Advisement: [85] Motion to Appoint Guardian ad Litem, [86] Motion to Appoint Guardian ad Litem.           (arw)"
45076,46,,47,2020-03-09,"Motions Taken Under Advisement: [3]   Motion for Leave to Proceed in forma pauperis.           (nln),(ps)"
43601,251,,252,2020-03-09,"Motions Taken Under Advisement: [48]   MOTION TO TRANSFER to Eastern District of Wisconsin.           (nln),(ps)"
41850,581,,582,2020-03-09,"Motions Taken Under Advisement: [122]    Motion for Extension of Time <i>to Extend the Dispositive Motions Deadline</i>.           (nln),(ps)"
38846,403,,404,2020-03-09,"Motions Taken Under Advisement: [104]    Motion to Stay  re [86]    MOTION FOR SUMMARY JUDGMENT <i></i>   <i></i>.           (nln),(ps)"
43345,191,,192,2020-03-09,"Motions Taken Under Advisement: [36]   MOTION FOR PARTIAL SUMMARY JUDGMENT.            (rks),(ps)"
43018,372,,373,2020-03-09,"Motions Taken Under Advisement: [74]    MOTION FOR SUMMARY JUDGMENT. Brief in Opposition not filed by03/03/2020 deadline.           (rks),(ps)"
45313,22,,23,2020-03-09,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (jef),(ps)"
45106,67,,68,2020-03-09,"Motions Taken Under Advisement: [3]   Motion for Leave to Proceed in forma pauperis.           (jef),(ps)"
35128,393,,394,2020-03-09,"Motions Taken Under Advisement: [119]    Motion for Spoliation Sanctions    <i></i>.           (nln),(ps)"
44558,54,,55,2020-03-10,Motions Taken Under Advisement: [14]  Joint  MOTION TO REMAND <i>for Further Proceedings Under Sentence Four of 42 USC 405(g)</i>.           (kwf)
